,Apple,IBM,Microsoft,Google,Amazon,Tesla,Nvidia,Walmart,Johnson & Johnson,Verizon,AT&T,Pfizer
2014-10-30,23.7206,100.6864,39.2315,27.8785,14.9795,15.9107,0.4467,20.6915,80.0341,29.577,96.544,18.5867
2014-10-31,23.9199,100.5027,39.9213,28.2567,15.2885,16.1127,0.4661,20.6211,80.5802,29.7905,101.0354,18.6366
2014-11-03,24.1968,100.6007,40.3641,28.0268,15.25,16.152,0.4754,20.6536,80.2585,29.8617,100.8271,18.8173
2014-11-04,24.055,99.6458,40.5173,27.9168,15.1225,15.9993,0.4739,20.849,81.2459,29.838,99.4938,18.8671
2014-11-05,24.1171,99.0338,40.7643,27.6635,14.8325,16.46,0.4785,21.0704,81.4852,29.8439,100.8271,18.8419
2014-11-06,24.1924,99.579,41.5052,27.4536,14.832,16.12,0.4936,21.0839,81.5376,29.8676,99.1772,18.867
2014-11-07,24.2547,99.8317,41.4711,27.4222,15.0,15.9907,0.4733,21.3194,81.0439,30.0989,98.8855,18.7916
2014-11-10,24.1702,100.7376,41.5733,27.777,15.2785,16.152,0.4785,21.5007,81.2309,30.0277,98.3022,18.9298
2014-11-11,24.4037,100.5897,41.5903,27.9292,15.59,16.74,0.4728,21.3843,81.4628,30.0159,99.1022,19.0555
2014-11-12,24.7774,99.7701,41.5392,27.778,15.5822,16.6593,0.4694,21.4222,81.4927,30.1464,98.9855,19.0806
2014-11-13,25.1311,100.3062,42.1949,27.666,15.7845,16.8,0.4659,22.448,81.5675,30.3065,99.8438,19.1121
2014-11-14,25.447,101.2183,42.2205,27.6257,16.375,17.2233,0.4728,22.4534,81.0065,30.5437,99.8438,19.0618
2014-11-17,25.2979,101.1628,42.1353,27.266,16.133,16.93,0.4719,22.6185,80.9317,30.5141,98.7439,19.0744
2014-11-18,25.6739,99.8317,41.7949,27.1187,16.286,17.1733,0.4821,22.6699,81.4029,30.3777,100.8271,19.2315
2014-11-19,25.5204,99.351,41.3407,27.2132,16.349,16.5687,0.4813,22.9785,80.9803,29.9447,100.2445,19.131
2014-11-20,25.8985,99.0306,41.5121,27.1381,16.55,16.6327,0.4882,22.8784,80.9167,29.8498,99.7605,19.087
2014-11-21,25.8629,99.3141,40.9893,27.163,16.6295,16.1513,0.491,22.9108,81.1935,29.6778,101.0687,19.1372
2014-11-24,26.419,99.8446,40.7922,27.2421,16.7845,16.4253,0.4941,23.1138,80.4707,29.3576,101.2104,18.999
2014-11-25,26.1877,99.5236,40.7151,27.3292,16.7515,16.566,0.4948,23.0272,80.3277,29.2686,101.502,19.1498
2014-11-26,26.5013,99.9241,40.955,27.2545,16.6825,16.592,0.498,22.9947,80.7116,29.7075,101.4104,19.552
2014-11-28,26.4346,100.0659,40.9807,27.263,16.875,16.2733,0.499,23.666,81.472,29.9803,102.602,19.5772
2014-12-01,25.5804,99.5482,41.6492,26.8525,16.3025,15.4993,0.494,23.3358,81.3817,29.6541,104.6185,19.7217
2014-12-02,25.4692,100.3802,41.6406,26.7997,16.3155,15.4653,0.4905,23.4088,81.5774,29.1203,106.66,19.8537
2014-12-03,25.8073,101.3908,41.2807,26.7191,15.825,15.3327,0.5086,23.0784,81.1408,28.9602,106.4184,19.9668
2014-12-04,25.6761,100.7869,41.8463,27.0032,15.85,15.1913,0.5036,23.0594,80.7944,28.9899,107.4433,19.8914
2014-12-05,25.5804,100.639,41.4949,26.2728,15.6315,14.9667,0.5059,22.896,81.7204,28.8297,107.5183,20.1428
2014-12-08,25.0555,99.6283,41.0236,26.4086,15.3325,14.3193,0.4992,22.926,81.6903,28.7408,107.01,20.08
2014-12-09,25.4025,100.3124,40.7922,26.6763,15.635,14.4167,0.4976,22.7409,81.3666,27.8274,106.0351,19.992
2014-12-10,24.8864,99.1477,40.1923,26.2976,15.29,13.9407,0.4866,22.8351,79.9513,27.3589,104.3685,19.992
2014-12-11,24.7641,99.2586,40.2951,26.3738,15.3669,13.8667,0.4863,22.8171,80.3427,27.4597,105.0685,19.7971
2014-12-12,24.4126,95.8877,40.2352,26.024,15.366,13.86,0.4726,22.8117,78.4456,27.0979,103.7769,19.4389
2014-12-15,24.0701,94.5197,40.0809,25.6767,15.3145,13.5667,0.4731,22.8906,78.2724,27.0623,100.9521,19.3949
2014-12-16,23.7787,93.546,38.7526,24.9293,14.77,13.1667,0.4644,22.5803,77.3615,27.0268,101.6104,19.2378
2014-12-17,24.4126,93.9219,39.2753,25.1766,14.94,13.77,0.4834,22.926,78.6714,27.5427,103.6769,19.5395
2014-12-18,25.0888,97.1449,40.7922,25.5936,14.89,14.5507,0.4854,23.4077,80.403,27.9994,103.9435,20.105
2014-12-19,24.8798,97.681,40.8436,25.8766,14.995,14.6127,0.4901,23.1628,79.6501,27.863,105.8351,20.0737
2014-12-22,25.071,99.4003,41.0921,26.4867,15.327,14.8367,0.4988,23.5221,80.3578,28.1417,105.5268,20.1742
2014-12-23,25.0421,99.9796,41.5206,26.7728,15.3124,14.7,0.4997,23.5956,78.5058,28.2959,105.6268,19.7406
2014-12-24,24.9176,99.7085,41.3921,26.7206,15.15,14.8307,0.4954,23.4812,78.7392,28.2723,105.6268,19.7343
2014-12-26,25.3891,99.955,41.0579,26.9196,15.45,15.1893,0.4943,23.6799,79.0479,28.379,106.7434,19.9228
2014-12-29,25.3691,98.9135,40.7065,26.736,15.605,15.046,0.4918,23.5819,79.2963,28.2426,106.1351,19.7594
2014-12-30,25.0355,98.6608,40.3208,26.6708,15.515,14.838,0.489,23.6228,79.3189,28.1477,104.9185,19.7217
2014-12-31,24.6239,99.0306,39.9095,26.3972,15.54,14.8267,0.4813,23.3669,78.822,27.7562,104.5602,19.6086
2015-01-02,24.2747,99.7701,40.0638,26.2653,15.41,14.62,0.481,23.3588,78.6714,27.8749,104.7185,19.6966
2015-01-05,23.6586,98.3527,39.721,25.9245,15.125,13.908,0.4777,23.3125,78.167,27.7147,102.8019,19.6526
2015-01-06,23.7075,96.4054,39.1896,25.2602,14.77,14.0933,0.4606,23.4704,77.7304,27.9816,101.7437,19.86
2015-01-07,24.0567,95.7583,39.6181,25.1358,14.91,14.0733,0.4635,24.1209,79.4695,27.7867,104.3019,20.0485
2015-01-08,24.991,97.6379,40.7665,25.2776,15.0235,14.0633,0.4762,24.5237,80.0168,28.1828,106.3101,20.4696
2015-01-09,24.8931,97.8412,40.3637,24.9293,14.8465,13.75,0.4786,24.3168,78.9952,28.0567,105.0601,20.4696
2015-01-12,24.317,96.4424,39.9352,24.7352,14.5705,13.4873,0.4724,24.5373,78.7317,28.2728,104.9935,20.6079
2015-01-13,24.535,96.6334,39.7724,24.9666,14.75,12.7967,0.4718,24.3087,78.8672,28.3148,105.3351,20.3879
2015-01-14,24.4638,96.0541,39.4982,25.1746,14.668,12.8533,0.4738,23.6445,78.6037,28.1888,106.0851,20.4256
2015-01-15,23.623,95.0435,38.7526,25.0791,14.2735,12.74,0.4705,23.6146,77.083,28.2068,106.0434,20.3502
2015-01-16,23.5785,96.8368,39.5753,25.4264,14.537,12.8953,0.4801,23.5983,78.3703,28.7469,107.3933,20.6205
2015-01-20,24.2858,94.9326,39.7467,25.3741,14.55,12.84,0.4779,23.5956,76.1645,28.957,107.385,20.7713
2015-01-21,24.3326,93.7617,39.361,25.8941,14.896,13.104,0.4873,23.6119,76.6388,29.107,107.21,20.5765
2015-01-22,24.9598,95.7645,40.3723,26.7952,15.488,13.5167,0.4957,24.0174,78.2499,28.5849,108.2183,20.5576
2015-01-23,25.1222,96.0418,40.5094,26.9669,15.6195,13.4093,0.4957,24.0909,76.827,28.2428,108.0433,20.4759
2015-01-26,25.2423,96.3869,38.564,26.7082,15.458,13.782,0.4945,24.1236,76.8722,28.2008,109.8765,20.6016
2015-01-27,25.6694,95.0989,36.6273,26.1285,15.46,13.7933,0.4772,23.8732,77.1055,28.0567,109.2432,20.5576
2015-01-28,25.7428,93.6693,35.3247,25.5761,15.248,13.3333,0.4638,23.5874,76.3753,27.6546,109.1182,20.1114
2015-01-29,26.4813,95.8138,36.036,25.9245,17.4965,13.6907,0.4642,23.9276,76.8797,27.6726,110.1182,20.0045
2015-01-30,26.0854,94.479,34.6305,26.7803,17.749,13.5667,0.4633,23.1301,75.3891,27.4806,107.3683,19.64
2015-02-02,26.2811,95.3763,35.3075,26.4818,18.2,14.0007,0.471,23.3288,75.9387,28.2008,109.2349,19.9228
2015-02-03,26.3367,97.4468,35.5646,26.5365,18.165,14.5733,0.4785,23.4595,76.955,28.6329,109.2849,20.3314
2015-02-04,26.5414,96.7505,35.7017,26.0737,18.1995,14.5167,0.4825,23.5847,76.0666,28.5789,109.3515,20.3314
2015-02-05,26.7727,97.3482,36.353,26.3225,18.695,14.73,0.4909,23.7561,77.0152,29.029,109.9098,20.8892
2015-02-06,26.536,97.5568,36.353,26.5651,18.7325,14.45,0.4925,23.7643,76.1871,29.5391,108.2066,21.0414
2015-02-09,26.7749,96.7531,36.3959,26.32,18.545,14.5007,0.4892,23.3833,75.2686,29.4611,107.6266,21.0794
2015-02-10,27.293,98.2053,36.4902,26.8898,18.646,14.32,0.5029,23.6724,75.5088,29.7191,109.0349,21.631
2015-02-11,27.9562,98.4225,36.3616,26.7704,18.7515,13.6333,0.5197,23.5711,75.6225,29.8932,109.1765,21.7705
2015-02-12,28.1862,98.3604,36.8501,27.1689,18.8575,13.5233,0.5329,23.3778,74.3351,29.6651,109.8432,22.0621
2015-02-13,28.4118,98.9258,37.5957,27.4162,19.085,13.5213,0.5334,23.3805,74.9743,29.6705,110.4015,22.0177
2015-02-17,28.5167,100.2345,37.5955,27.1192,18.7715,13.62,0.537,23.4214,75.6601,29.4791,110.0598,21.9036
2015-02-18,28.7155,100.606,37.6214,27.0017,18.6425,13.5753,0.5317,23.6663,75.2159,29.311,111.7931,21.7768
2015-02-19,28.6954,101.8542,37.5868,27.1883,18.95,14.1067,0.5315,22.7218,75.9387,29.3531,112.7263,21.7895
2015-02-20,28.9209,101.4074,37.8372,26.9594,19.1825,14.4767,0.5348,22.9369,75.9685,29.3591,114.0762,21.8148
2015-02-23,29.7248,100.9978,38.0443,26.6211,18.9745,13.7767,0.5329,23.0267,76.3703,29.191,114.1429,21.7895
2015-02-24,29.4323,102.1831,37.9062,26.8027,18.92,13.5633,0.5376,23.0608,76.2642,29.5271,115.2762,21.7641
2015-02-25,28.7266,101.0289,37.9408,27.2336,19.279,13.59,0.5361,22.7518,76.719,29.4971,114.0512,21.9353
2015-02-26,29.0817,99.9739,37.9753,27.8526,19.216,13.82,0.5378,22.7504,77.9244,29.6111,114.1237,21.8973
2015-02-27,28.6842,100.3276,37.8113,28.0387,19.002,13.5567,0.5315,22.8443,77.7803,29.7071,112.8013,21.7641
2015-03-02,28.807,99.7195,37.8372,28.6413,19.276,13.1533,0.5424,22.8362,78.3186,29.6531,113.218,22.0114
2015-03-03,28.8271,99.9118,37.2762,28.6766,19.2,13.2933,0.5344,22.6674,77.5832,29.7371,112.493,21.8782
2015-03-04,28.682,98.981,37.1977,28.7771,19.1375,13.4667,0.5405,22.4742,77.4392,29.4371,112.9263,21.9099
2015-03-05,28.1706,100.0235,37.1468,28.9483,19.3915,13.3573,0.5473,22.7545,77.8182,29.347,112.4097,21.8973
2015-03-06,28.3716,98.3672,36.6289,28.5119,19.027,12.982,0.5438,22.4878,75.9685,29.017,112.4013,21.5359
2015-03-09,28.3783,99.7691,36.9482,28.4383,18.891,12.75,0.5456,22.5368,76.2338,28.9209,112.818,21.6563
2015-03-10,27.8512,98.2363,36.3441,27.8128,18.5,12.688,0.5571,22.3843,75.4606,28.5669,111.4014,21.4154
2015-03-11,27.3131,97.3054,36.275,27.6506,18.3185,12.9333,0.5538,22.0986,74.5365,28.6569,111.6597,21.3964
2015-03-12,27.8758,97.895,35.3947,27.9352,18.7245,12.7573,0.545,22.4546,75.5895,29.239,114.6012,21.4915
2015-03-13,27.5699,95.5927,35.6191,27.5167,18.5155,12.58,0.5419,22.371,75.2104,29.311,113.1267,21.4979
2015-03-16,27.8602,97.3054,35.7916,27.8153,18.645,13.0553,0.5528,22.8078,76.6129,29.5091,114.5929,21.8148
2015-03-17,28.3984,97.4296,35.9643,27.7461,18.6125,12.9933,0.5602,22.6243,75.7866,29.3771,115.0762,21.65
2015-03-18,28.7579,99.1982,36.6893,28.1636,18.757,13.44,0.554,22.5833,76.8706,29.7311,116.7261,21.7958
2015-03-19,28.4408,99.1734,36.5685,28.0477,18.666,13.0367,0.5594,22.3176,77.1132,29.5931,116.7427,21.6563
2015-03-20,28.2487,100.9358,36.9396,28.1114,18.9245,13.1987,0.5655,22.7476,77.6293,29.6651,119.2343,21.6246
2015-03-23,28.4229,102.1025,36.9828,28.1323,18.773,13.3207,0.5494,22.8133,78.0836,29.7972,121.1067,22.2206
2015-03-24,28.3269,101.153,37.0432,28.7956,18.7125,13.4587,0.5397,22.7421,77.2952,29.7251,120.4258,21.8846
2015-03-25,27.6123,98.981,35.8953,28.4,18.56,12.9653,0.514,22.2902,76.2111,29.305,119.1593,21.8275
2015-03-26,27.8021,99.6512,35.6105,28.0492,18.3745,12.674,0.5077,22.4272,75.9154,29.059,120.7431,21.6944
2015-03-27,27.4895,99.5395,35.3688,27.6924,18.491,12.3333,0.5164,22.2766,76.2263,29.107,121.8415,21.9099
2015-03-30,28.2376,100.9482,35.2998,27.9213,18.7435,12.8433,0.5173,22.586,76.9843,29.4791,121.9699,22.2016
2015-03-31,27.8088,99.7505,35.0926,27.666,18.616,12.5587,0.5084,22.523,76.3096,29.245,119.6939,22.0557
2015-04-01,27.8111,98.8569,35.153,27.3421,18.528,12.5247,0.5065,22.1479,75.1649,29.3058,118.5046,21.7641
2015-04-02,27.983,99.4588,34.7647,26.957,18.6125,12.7433,0.5089,22.1396,75.5702,29.7077,119.8051,21.7578
2015-04-06,28.4609,100.4145,35.8866,27.0072,18.86,13.51,0.5275,22.167,75.1725,29.8272,120.3356,21.8909
2015-04-07,28.079,100.5821,35.878,27.1117,18.7155,13.53,0.5277,22.0164,75.8245,29.6651,119.5484,21.9935
2015-04-08,28.0924,100.6655,35.7744,27.3097,19.095,13.8347,0.5325,22.1889,75.9609,29.8152,119.7367,21.9648
2015-04-09,28.2934,100.8427,35.6968,27.254,19.185,14.0,0.5438,22.1369,76.9017,29.7423,119.711,22.2396
2015-04-10,28.3805,100.9054,36.0075,27.3476,19.1445,14.0687,0.5484,22.0849,77.2648,29.8698,119.4885,22.4425
2015-04-13,28.3492,100.8985,36.0334,27.2635,19.1623,13.9767,0.5431,22.0164,76.3779,29.7848,117.7003,22.2396
2015-04-14,28.2197,100.6938,36.111,26.8301,19.275,13.808,0.5412,21.9863,76.1883,29.8576,118.6415,22.2523
2015-04-15,28.3336,101.9908,36.4735,26.9216,19.2775,13.8407,0.5391,21.8521,76.2111,29.9305,119.0008,22.3474
2015-04-16,28.28,101.3143,36.4045,27.0406,19.302,13.7987,0.546,21.7125,75.6198,29.9729,118.9923,22.303
2015-04-17,27.8401,99.9118,35.8694,26.4603,18.7974,13.7007,0.5395,21.3455,75.6198,29.6938,118.4447,22.1191
2015-04-20,28.5167,103.325,37.0432,27.0953,19.499,13.6407,0.533,21.3866,75.9685,30.0761,118.7014,22.1889
2015-04-21,28.3381,102.0094,36.887,27.0241,19.59,13.9793,0.5354,21.3784,76.0216,29.8455,120.926,22.2079
2015-04-22,28.6842,102.5927,36.9828,27.3167,19.5425,14.596,0.5371,21.4701,76.1883,30.1307,121.2682,22.1445
2015-04-23,29.0482,105.9934,38.6571,28.7259,20.825,14.6,0.5354,21.6878,76.1588,30.2831,120.6693,22.4298
2015-04-24,29.1554,105.3729,41.1514,28.5945,22.265,14.5867,0.5308,21.9014,76.5302,30.3371,120.8233,22.3981
2015-04-27,30.0174,106.1175,41.419,28.2134,21.95,15.52,0.5392,21.7782,76.249,30.4342,121.4479,21.9987
2015-04-28,29.0906,107.8924,42.4029,27.9173,21.5,15.4033,0.5393,21.6522,76.2043,30.6769,121.5506,21.8402
2015-04-29,28.5413,108.1034,42.3079,27.9765,21.4499,15.5307,0.5332,21.3044,75.919,30.6284,120.4639,21.669
2015-04-30,27.9763,106.5954,42.0663,27.3675,21.15,15.0993,0.5348,21.3811,75.3014,30.6108,118.9495,21.5993
2015-05-01,28.8182,107.6131,41.9627,27.4262,21.15,15.0567,0.5475,21.5208,75.7541,30.5495,119.7538,21.6373
2015-05-04,28.749,108.1965,41.6347,27.5441,21.1975,15.3573,0.5462,21.6851,76.0367,30.6466,119.8393,21.7578
2015-05-05,28.1036,107.4518,41.1082,27.0271,21.1,15.5673,0.5343,21.4537,75.5381,30.4099,117.6917,21.6627
2015-05-06,27.9696,106.4035,39.8913,26.6584,20.926,15.5733,0.5323,21.3727,75.0891,30.1368,117.358,21.4476
2015-05-07,28.1059,106.9288,40.2711,26.9565,21.357,15.7467,0.5313,21.4416,75.5334,30.1489,118.0083,21.4757
2015-05-08,28.5768,107.9668,41.2118,27.3884,21.7075,15.7547,0.5017,21.6042,76.9843,30.3977,121.0629,21.6714
2015-05-11,28.3299,106.9538,40.8839,27.1436,21.6425,15.992,0.4954,21.5188,76.5151,30.2218,117.6061,21.7097
2015-05-12,28.2629,107.1727,40.9443,26.8251,21.531,16.4327,0.5019,21.742,76.1656,30.1611,117.7944,21.6202
2015-05-13,28.2472,107.9105,41.1514,26.8445,21.355,16.1893,0.5055,21.5711,76.3627,30.3249,117.0072,21.4476
2015-05-14,28.9109,108.5671,42.0749,27.3078,21.5555,16.2527,0.5139,21.7144,77.0609,30.3189,118.034,21.6969
2015-05-15,28.8818,108.4858,41.6779,27.1933,21.308,16.6,0.5132,21.844,77.5605,30.2521,119.249,21.7289
2015-05-18,29.2091,108.2169,41.5476,27.2018,21.2451,16.5767,0.5135,21.968,78.4778,30.1307,119.3003,21.7225
2015-05-19,29.1733,108.4796,41.2632,27.3028,21.075,16.4567,0.5091,21.0806,78.6749,30.0397,119.3859,21.9207
2015-05-20,29.1015,108.6484,41.2632,27.4565,21.15,16.2647,0.5093,20.896,78.5233,30.0397,118.9409,21.9271
2015-05-21,29.55,108.392,41.211,27.7123,21.5825,16.358,0.5057,20.9952,78.2125,30.3431,119.3089,21.9654
2015-05-22,29.772,107.7667,40.6985,27.6188,21.3865,16.5267,0.5081,20.9098,77.4106,30.1004,118.265,21.959
2015-05-26,29.0948,106.4229,40.4726,27.2277,21.2875,16.5,0.5117,20.648,77.1281,30.0154,117.8201,21.8695
2015-05-27,29.5769,107.5103,41.3066,27.6138,21.575,16.5013,0.5301,20.7197,77.2274,30.1307,118.7612,21.9718
2015-05-28,29.5724,107.3853,41.2197,27.5755,21.329,16.7773,0.5359,20.6535,77.3419,30.1125,119.5655,22.0613
2015-05-29,29.2697,106.1722,40.7854,27.1346,21.4775,16.73,0.5388,20.4882,76.731,30.0018,117.9826,22.2595
2015-06-01,29.3056,106.2034,41.0112,27.3287,21.546,16.63,0.5432,20.6205,76.4561,29.8394,117.4819,22.0997
2015-06-02,29.1665,106.2097,40.8288,27.5352,21.5469,16.5467,0.5297,20.5295,75.8299,29.8212,116.8532,22.023
2015-06-03,29.1934,106.2535,40.7767,27.6312,21.85,16.6033,0.5277,20.6453,76.5477,29.8212,117.7035,22.0549
2015-06-04,29.0028,105.5468,40.351,27.4172,21.55,16.3667,0.5374,20.4579,75.7917,29.269,117.0585,21.9462
2015-06-05,28.8548,104.6964,40.1252,27.3441,21.35,16.6033,0.537,20.1382,75.3717,28.6621,115.9462,21.7359
2015-06-08,28.6508,103.3082,39.7342,27.043,21.195,17.1233,0.528,20.0335,74.9288,28.8138,113.9269,21.7225
2015-06-09,28.6012,102.6528,39.6821,26.9774,21.305,16.9807,0.5289,19.9784,75.0281,28.8199,113.1997,21.7481
2015-06-10,28.9087,105.6344,40.4031,27.4968,21.526,16.7133,0.5202,20.0969,75.6237,28.8078,114.8596,21.9654
2015-06-11,28.8548,105.4343,40.351,27.37,21.6705,16.7167,0.5255,20.1401,75.7688,28.9838,115.6639,22.0294
2015-06-12,28.5297,104.6089,39.9627,27.2187,21.5025,16.7305,0.5132,19.9398,74.8524,28.65,115.9291,21.8715
2015-06-15,28.449,103.9585,39.4823,27.0067,21.175,16.6973,0.5117,19.8213,74.4477,28.5225,115.9462,21.7672
2015-06-16,28.6056,104.3275,39.8619,27.0928,21.375,16.882,0.5163,19.9508,75.1579,28.8242,116.4168,21.7864
2015-06-17,28.4714,103.9648,39.9079,27.0794,21.3755,17.4207,0.5226,20.0418,75.3641,28.6803,115.3986,21.665
2015-06-18,28.6575,105.2404,40.6376,27.5089,22.0,17.4667,0.5335,20.1162,76.6317,29.0505,115.0649,21.9718
2015-06-19,28.3929,104.3713,40.0009,27.7407,21.753,17.5,0.5277,20.0363,76.2881,28.8745,114.6713,21.8376
2015-06-22,28.6082,104.884,40.1773,27.7675,21.8375,17.3233,0.5258,20.0803,76.4332,28.8278,115.9206,21.9271
2015-06-23,28.4669,105.5468,39.8906,28.0337,22.2995,17.84,0.5132,19.9921,76.2728,28.9898,117.3067,22.1125
2015-06-24,28.7965,105.3724,39.6995,27.7934,22.0435,17.66,0.5091,19.9371,75.8528,28.8078,115.8521,21.8631
2015-06-25,28.5902,103.8397,39.5692,27.7631,22.005,17.9133,0.5084,19.8131,75.6772,28.7914,115.3986,21.8567
2015-06-26,28.4288,103.4771,39.3173,27.6705,21.9335,17.8173,0.5021,19.8682,75.9979,28.8502,115.9034,21.6778
2015-06-29,27.9848,101.9075,38.5676,26.9321,21.5125,17.4833,0.4883,19.7001,74.5928,28.4801,113.328,21.4988
2015-06-30,28.1171,101.6762,38.3965,26.8744,21.7499,17.9167,0.4962,19.5237,74.4324,28.2919,114.4403,21.4412
2015-07-01,28.3548,102.9205,38.6049,27.0281,21.8726,17.9567,0.495,19.8075,75.303,28.5347,114.312,21.5371
2015-07-02,28.3301,103.2332,38.6223,27.2351,21.8974,18.6487,0.4933,19.8629,75.0662,28.6743,113.5847,21.3325
2015-07-06,28.3324,103.0206,38.7005,27.1485,21.8255,18.6867,0.4883,20.0418,75.0739,28.6014,113.5676,21.3517
2015-07-07,28.1149,102.4208,38.3617,27.369,21.85,17.71,0.4791,20.3614,75.4862,28.6803,113.2681,21.5435
2015-07-08,27.4937,102.2678,38.5094,26.9643,21.4995,17.0047,0.4757,20.1244,74.7226,28.669,109.6146,21.3517
2015-07-09,27.1439,102.4515,38.8247,27.3675,21.8005,17.2667,0.4698,20.1713,75.2953,28.4909,110.4018,21.6714
2015-07-10,27.6529,104.3963,38.8282,27.6297,22.1915,17.2787,0.4805,20.13,76.0055,28.9189,112.943,22.0102
2015-07-13,28.2247,105.8345,39.6213,28.4776,22.782,17.46,0.4812,20.3614,76.647,28.9269,114.1751,22.2147
2015-07-14,28.1732,104.5964,39.6561,29.0697,23.29,17.6833,0.4798,20.2661,76.1812,29.1049,114.1836,22.4193
2015-07-15,28.5454,105.428,40.1078,29.109,23.1375,17.5213,0.4793,20.298,76.6928,29.0865,114.6457,22.4193
2015-07-16,28.9715,106.9601,40.7072,33.5873,23.9249,17.9667,0.4878,20.3366,77.2938,29.3198,115.296,22.4404
2015-07-17,29.0993,107.8668,40.4813,34.8433,24.12,18.31,0.4914,20.2236,76.5149,29.3426,115.8179,22.4193
2015-07-20,29.7159,102.5641,40.7419,34.4084,24.425,18.8267,0.4783,20.1437,76.7997,29.6207,115.9719,22.5919
2015-07-21,27.3121,101.6136,39.4389,34.5611,24.22,17.6667,0.4791,20.0197,76.4713,28.7672,115.5099,22.3042
2015-07-22,28.1844,100.3255,39.6387,34.6323,24.445,17.858,0.4711,20.1796,76.731,28.5216,114.6457,22.2787
2015-07-23,28.1306,101.301,40.1338,33.9123,28.275,17.8567,0.4745,20.1079,76.7081,28.5093,114.0125,22.2339
2015-07-24,27.9243,99.8546,40.0296,32.5827,26.44,17.7067,0.472,19.7249,75.8222,28.3067,113.4136,21.9162
2015-07-27,27.5536,99.5501,39.4649,32.8673,26.6755,16.88,0.4696,19.678,75.0281,28.2392,112.7633,21.9654
2015-07-28,27.626,99.869,39.4041,32.7922,26.2875,17.6933,0.4776,19.8682,75.6313,28.1593,112.943,22.5727
2015-07-29,27.4825,100.5318,40.1773,32.8917,26.375,17.5753,0.4817,19.8461,75.9903,28.712,113.4307,22.8093
2015-07-30,27.4265,100.857,40.8722,33.0679,26.838,17.7987,0.4847,19.8717,76.2423,28.6567,113.174,22.8412
2015-07-31,27.2336,101.1446,40.629,32.7166,26.8075,17.6767,0.4829,19.7965,76.5248,28.7304,114.1922,23.0522
2015-08-03,26.4062,99.1436,40.5769,33.04,26.645,17.3433,0.4912,19.8682,76.3644,28.847,114.6542,23.1014
2015-08-04,25.5182,98.487,41.3848,32.8907,26.585,17.6833,0.4921,19.9095,76.0513,28.583,110.7581,23.0842
2015-08-05,25.9442,98.7997,41.4108,33.5872,26.825,16.974,0.4999,20.3363,76.7921,28.6137,109.7857,23.0952
2015-08-06,25.9263,98.5621,40.4987,33.3883,26.512,16.3835,0.5476,20.2059,75.7153,28.6321,110.2135,22.7685
2015-08-07,26.0209,97.8055,40.629,33.0594,26.1295,16.1673,0.5556,19.7787,75.5909,28.4664,111.1889,22.6203
2015-08-10,26.9602,98.8332,41.1415,35.0771,26.365,16.0533,0.5761,19.873,76.2041,29.0006,112.1644,22.7576
2015-08-11,25.647,98.2279,40.3423,34.8089,26.4425,15.8247,0.5744,19.9812,75.6313,29.2277,110.3846,22.6332
2015-08-12,26.0614,98.6062,40.7246,34.3588,26.2875,15.9347,0.5775,20.1809,75.3793,29.3383,109.0242,22.8072
2015-08-13,25.8114,97.7802,40.5508,34.184,26.433,16.208,0.5696,19.9756,75.0892,29.2093,109.3408,22.8201
2015-08-14,26.1605,98.0766,40.9131,34.2452,26.5904,16.2565,0.5708,20.1088,75.4557,29.1356,109.683,22.7814
2015-08-17,26.3948,98.4234,41.1676,34.5447,26.7593,17.02,0.5657,19.9507,76.2499,29.1541,109.4092,22.8716
2015-08-18,26.2574,98.3603,41.3501,34.224,26.7385,17.3733,0.5628,19.2905,75.9673,29.1049,109.4092,22.9489
2015-08-19,25.861,96.9398,40.7643,34.5699,26.66,16.9867,0.5578,19.0214,75.8375,29.0804,107.8434,22.6139
2015-08-20,25.2978,96.2166,39.8724,33.8008,25.779,16.034,0.5386,18.9742,75.4099,28.7672,104.3952,22.2595
2015-08-21,23.854,93.8521,37.9662,32.2115,24.775,15.3433,0.5183,18.4721,73.8391,28.2576,101.8626,21.6172
2015-08-24,23.4823,90.46,36.4623,30.7761,23.493,14.6667,0.5032,17.6455,71.4994,27.4778,97.131,20.5973
2015-08-25,23.016,89.325,35.3868,30.4774,23.2565,14.5667,0.4928,17.4763,69.6137,26.919,96.686,20.2365
2015-08-26,24.8676,92.6479,37.4591,32.9554,25.0955,15.0013,0.5338,18.0033,73.3696,27.9057,100.8187,20.9517
2015-08-27,25.4487,93.6567,38.3422,33.2132,26.083,16.2173,0.553,18.375,73.8929,28.3988,102.3075,21.4864
2015-08-28,25.5366,93.2721,38.4209,32.8408,25.9795,16.5918,0.5511,18.0505,73.1156,28.319,103.3343,21.0676
2015-08-31,25.2843,93.2468,37.8263,31.8459,25.566,16.474,0.5455,17.8924,72.0766,28.2514,101.2893,20.7133
2015-09-01,24.4284,89.9745,36.7246,31.4059,24.9205,15.9733,0.5261,17.7675,71.0837,27.576,97.8326,20.2172
2015-09-02,25.3632,91.9228,37.9138,32.0821,25.65,16.9333,0.5402,17.9728,71.9457,27.926,100.639,20.5844
2015-09-03,24.8563,92.6786,37.9662,31.6965,25.236,16.2933,0.5419,17.9534,71.2839,28.1102,102.3417,20.6682
